Timestamp,Metric,Entity,Value,Algorithm
1765478404.0462444,DROP,Switch1,1,HEDERA
1765478404.048036,BUFFER,Switch2,0,HEDERA
1765478404.0492375,DROP,Switch1,1,HEDERA
1765478404.0507598,DROP,Switch1,1,HEDERA
1765478404.052924,BUFFER,Switch1,29,HEDERA
1765478404.0529833,DROP,Switch1,1,HEDERA
1765478404.0559373,DROP,Switch1,1,HEDERA
1765478404.058185,DROP,Switch1,1,HEDERA
1765478404.0610409,DROP,Switch1,1,HEDERA
1765478404.0629742,BUFFER,Switch2,0,HEDERA
1765478404.0639503,BUFFER,Switch1,30,HEDERA
1765478404.0639591,DROP,Switch1,1,HEDERA
1765478404.0655081,DROP,Switch1,1,HEDERA
1765478404.0662386,DROP,Switch1,1,HEDERA
1765478404.0664315,DROP,Switch1,1,HEDERA
1765478404.0665548,DROP,Switch1,1,HEDERA
1765478404.0673206,DROP,Switch1,1,HEDERA
1765478404.0673797,DROP,Switch1,1,HEDERA
1765478404.0675156,DROP,Switch1,1,HEDERA
1765478404.0696747,DROP,Switch1,1,HEDERA
1765478404.0726135,BUFFER,Switch1,30,HEDERA
1765478404.0726233,DROP,Switch1,1,HEDERA
1765478404.0755477,DROP,Switch1,1,HEDERA
1765478404.078078,BUFFER,Switch2,0,HEDERA
1765478404.0784996,DROP,Switch1,1,HEDERA
1765478404.0806122,DROP,Switch1,1,HEDERA
1765478404.083542,DROP,Switch1,1,HEDERA
1765478404.0842783,BUFFER,Switch1,29,HEDERA
1765478404.08575,DROP,Switch1,1,HEDERA
1765478404.0905232,DROP,Switch1,1,HEDERA
1765478404.0925786,BUFFER,Switch2,0,HEDERA
1765478404.0929055,DROP,Switch1,1,HEDERA
1765478404.0951858,DROP,Switch1,1,HEDERA
1765478404.095865,BUFFER,Switch1,29,HEDERA
1765478404.0986953,DROP,Switch1,1,HEDERA
1765478404.1002104,DROP,Switch1,1,HEDERA
1765478404.1031268,DROP,Switch1,1,HEDERA
1765478404.1059234,DROP,Switch1,1,HEDERA
1765478404.1072223,BUFFER,Switch2,0,HEDERA
1765478404.1074142,BUFFER,Switch1,29,HEDERA
1765478404.108871,DROP,Switch1,1,HEDERA
1765478404.1124873,DROP,Switch1,1,HEDERA
1765478404.1153033,DROP,Switch1,1,HEDERA
1765478404.118121,DROP,Switch1,1,HEDERA
1765478404.1188104,BUFFER,Switch1,29,HEDERA
1765478404.121291,BUFFER,Switch2,0,HEDERA
1765478404.1215918,DROP,Switch1,1,HEDERA
1765478404.123724,DROP,Switch1,1,HEDERA
1765478404.1259956,DROP,Switch1,1,HEDERA
1765478404.1295414,DROP,Switch1,1,HEDERA
1765478404.130211,BUFFER,Switch1,29,HEDERA
1765478404.1330667,DROP,Switch1,1,HEDERA
1765478404.135232,DROP,Switch1,1,HEDERA
1765478404.1356578,BUFFER,Switch2,0,HEDERA
1765478404.1381366,DROP,Switch1,1,HEDERA
1765478404.1416137,BUFFER,Switch1,30,HEDERA
1765478404.141622,DROP,Switch1,1,HEDERA
1765478404.1450877,DROP,Switch1,1,HEDERA
1765478404.1480658,DROP,Switch1,1,HEDERA
1765478404.150089,BUFFER,Switch2,0,HEDERA
1765478404.1510444,DROP,Switch1,1,HEDERA
1765478404.152634,DROP,Switch1,1,HEDERA
1765478404.1533277,BUFFER,Switch1,29,HEDERA
1765478404.1548347,DROP,Switch1,1,HEDERA
1765478404.1584287,DROP,Switch1,1,HEDERA
1765478404.1613064,DROP,Switch1,1,HEDERA
1765478404.1645865,BUFFER,Switch2,0,HEDERA
1765478404.1649196,BUFFER,Switch1,30,HEDERA
1765478404.1649303,DROP,Switch1,1,HEDERA
1765478404.1677346,DROP,Switch1,1,HEDERA
1765478404.1706126,DROP,Switch1,1,HEDERA
1765478404.1728666,DROP,Switch1,1,HEDERA
1765478404.1750784,DROP,Switch1,1,HEDERA
1765478404.1765487,BUFFER,Switch1,29,HEDERA
1765478404.1773393,DROP,Switch1,1,HEDERA
1765478404.1791887,BUFFER,Switch2,0,HEDERA
1765478404.1809163,DROP,Switch1,1,HEDERA
1765478404.1838253,DROP,Switch1,1,HEDERA
1765478404.185982,DROP,Switch1,1,HEDERA
1765478404.1880906,BUFFER,Switch1,29,HEDERA
1765478404.1888561,DROP,Switch1,1,HEDERA
1765478404.19181,DROP,Switch1,1,HEDERA
1765478404.193722,BUFFER,Switch2,0,HEDERA
1765478404.1940734,DROP,Switch1,1,HEDERA
1765478404.1970472,DROP,Switch1,1,HEDERA
1765478404.1999543,BUFFER,Switch1,29,HEDERA
1765478404.200071,DROP,Switch1,1,HEDERA
1765478404.2015858,DROP,Switch1,1,HEDERA
1765478404.2044456,DROP,Switch1,1,HEDERA
1765478404.2073133,DROP,Switch1,1,HEDERA
1765478404.2083955,BUFFER,Switch2,0,HEDERA
1765478404.211021,BUFFER,Switch1,30,HEDERA
1765478404.21104,DROP,Switch1,1,HEDERA
1765478404.2132165,DROP,Switch1,1,HEDERA
1765478404.2161646,DROP,Switch1,1,HEDERA
1765478404.2191074,DROP,Switch1,1,HEDERA
1765478404.2199268,DROP,Switch1,1,HEDERA
1765478404.2207062,DROP,Switch1,1,HEDERA
1765478404.2207565,DROP,Switch1,1,HEDERA
1765478404.220803,BUFFER,Switch1,30,HEDERA
1765478404.2208085,DROP,Switch1,1,HEDERA
1765478404.221593,DROP,Switch1,1,HEDERA
1765478404.222343,DROP,Switch1,1,HEDERA
1765478404.2224605,DROP,Switch1,1,HEDERA
1765478404.2225568,DROP,Switch1,1,HEDERA
1765478404.2233717,DROP,Switch1,1,HEDERA
1765478404.2234786,DROP,Switch1,1,HEDERA
1765478404.2235854,BUFFER,Switch2,0,HEDERA
1765478404.2242885,DROP,Switch1,1,HEDERA
1765478404.2243884,DROP,Switch1,1,HEDERA
1765478404.2251773,DROP,Switch1,1,HEDERA
1765478404.2252688,DROP,Switch1,1,HEDERA
1765478404.2253313,DROP,Switch1,1,HEDERA
1765478404.2260945,DROP,Switch1,1,HEDERA
1765478404.2268627,BUFFER,Switch1,30,HEDERA
1765478404.2268777,DROP,Switch1,1,HEDERA
1765478404.2276587,DROP,Switch1,1,HEDERA
1765478404.2277756,DROP,Switch1,1,HEDERA
1765478404.2278664,DROP,Switch1,1,HEDERA
1765478404.2286398,DROP,Switch1,1,HEDERA
1765478404.2294106,DROP,Switch1,1,HEDERA
1765478404.2294667,DROP,Switch1,1,HEDERA
1765478404.229575,DROP,Switch1,1,HEDERA
1765478404.2303174,DROP,Switch1,1,HEDERA
1765478404.2310789,DROP,Switch1,1,HEDERA
1765478404.2311695,DROP,Switch1,1,HEDERA
1765478404.231269,DROP,Switch1,1,HEDERA
1765478404.2320669,DROP,Switch1,1,HEDERA
1765478404.2321928,DROP,Switch1,1,HEDERA
1765478404.2329278,BUFFER,Switch1,29,HEDERA
1765478404.233037,DROP,Switch1,1,HEDERA
1765478404.2331555,DROP,Switch1,1,HEDERA
1765478404.2339523,DROP,Switch1,1,HEDERA
1765478404.2340126,DROP,Switch1,1,HEDERA
1765478404.2340615,DROP,Switch1,1,HEDERA
1765478404.2348578,DROP,Switch1,1,HEDERA
1765478404.235642,DROP,Switch1,1,HEDERA
1765478404.2356899,DROP,Switch1,1,HEDERA
1765478404.2357376,DROP,Switch1,1,HEDERA
1765478404.2364995,DROP,Switch1,1,HEDERA
1765478404.2372925,DROP,Switch1,1,HEDERA
1765478404.2380729,DROP,Switch1,1,HEDERA
1765478404.2381644,DROP,Switch1,1,HEDERA
1765478404.2382228,BUFFER,Switch1,30,HEDERA
1765478404.238227,DROP,Switch1,1,HEDERA
1765478404.239024,DROP,Switch1,1,HEDERA
1765478404.2390866,DROP,Switch1,1,HEDERA
1765478404.239235,DROP,Switch1,1,HEDERA
1765478404.2400107,DROP,Switch1,1,HEDERA
1765478404.2407908,DROP,Switch1,1,HEDERA
1765478404.2408419,DROP,Switch1,1,HEDERA
1765478404.240889,DROP,Switch1,1,HEDERA
1765478404.2411776,BUFFER,Switch2,0,HEDERA
1765478404.24166,DROP,Switch1,1,HEDERA
1765478404.242454,DROP,Switch1,1,HEDERA
1765478404.2425177,DROP,Switch1,1,HEDERA
1765478404.242574,DROP,Switch1,1,HEDERA
1765478404.2433639,DROP,Switch1,1,HEDERA
1765478404.2441897,BUFFER,Switch1,30,HEDERA
1765478404.2442007,DROP,Switch1,1,HEDERA
1765478404.2442486,DROP,Switch1,1,HEDERA
1765478404.2450192,DROP,Switch1,1,HEDERA
1765478404.245141,DROP,Switch1,1,HEDERA
1765478404.2459326,DROP,Switch1,1,HEDERA
1765478404.2467017,DROP,Switch1,1,HEDERA
1765478404.246817,DROP,Switch1,1,HEDERA
1765478404.2469294,DROP,Switch1,1,HEDERA
1765478404.2476902,DROP,Switch1,1,HEDERA
1765478404.2478077,DROP,Switch1,1,HEDERA
1765478404.2479289,DROP,Switch1,1,HEDERA
1765478404.2486727,DROP,Switch1,1,HEDERA
1765478404.2494292,DROP,Switch1,1,HEDERA
1765478404.249541,DROP,Switch1,1,HEDERA
1765478404.2496104,BUFFER,Switch1,30,HEDERA
1765478404.2496164,DROP,Switch1,1,HEDERA
1765478404.2503874,DROP,Switch1,1,HEDERA
1765478404.251178,DROP,Switch1,1,HEDERA
1765478404.2512977,DROP,Switch1,1,HEDERA
1765478404.2514396,DROP,Switch1,1,HEDERA
1765478404.2522292,DROP,Switch1,1,HEDERA
1765478404.253018,DROP,Switch1,1,HEDERA
1765478404.2531095,DROP,Switch1,1,HEDERA
1765478404.253182,DROP,Switch1,1,HEDERA
1765478404.2539651,DROP,Switch1,1,HEDERA
1765478404.2540586,DROP,Switch1,1,HEDERA
1765478404.2548585,DROP,Switch1,1,HEDERA
1765478404.2549865,DROP,Switch1,1,HEDERA
1765478404.255825,BUFFER,Switch1,30,HEDERA
1765478404.2558413,DROP,Switch1,1,HEDERA
1765478404.255911,DROP,Switch1,1,HEDERA
1765478404.2560592,DROP,Switch1,1,HEDERA
1765478404.2568605,DROP,Switch1,1,HEDERA
1765478404.2569,DROP,Switch1,1,HEDERA
1765478404.2576768,DROP,Switch1,1,HEDERA
1765478404.2577915,DROP,Switch1,1,HEDERA
1765478404.2586105,DROP,Switch1,1,HEDERA
1765478404.2587228,DROP,Switch1,1,HEDERA
1765478404.2588372,DROP,Switch1,1,HEDERA
1765478404.258878,BUFFER,Switch2,0,HEDERA
1765478404.2595913,DROP,Switch1,1,HEDERA
1765478404.2604618,DROP,Switch1,1,HEDERA
1765478404.2605307,DROP,Switch1,1,HEDERA
1765478404.260604,DROP,Switch1,1,HEDERA
1765478404.261355,BUFFER,Switch1,30,HEDERA
1765478404.2613657,DROP,Switch1,1,HEDERA
1765478404.2621202,DROP,Switch1,1,HEDERA
1765478404.2622445,DROP,Switch1,1,HEDERA
1765478404.2623677,DROP,Switch1,1,HEDERA
1765478404.263165,DROP,Switch1,1,HEDERA
1765478404.2632866,DROP,Switch1,1,HEDERA
1765478404.2641,DROP,Switch1,1,HEDERA
1765478404.2641664,DROP,Switch1,1,HEDERA
1765478404.264879,DROP,Switch1,1,HEDERA
1765478404.265048,DROP,Switch1,1,HEDERA
1765478404.2651198,DROP,Switch1,1,HEDERA
1765478404.2659054,DROP,Switch1,1,HEDERA
1765478404.265998,DROP,Switch1,1,HEDERA
1765478404.2667658,DROP,Switch1,1,HEDERA
1765478404.2668195,BUFFER,Switch1,30,HEDERA
1765478404.266826,DROP,Switch1,1,HEDERA
1765478404.2675948,DROP,Switch1,1,HEDERA
1765478404.2683227,DROP,Switch1,1,HEDERA
1765478404.2684143,DROP,Switch1,1,HEDERA
1765478404.2691789,DROP,Switch1,1,HEDERA
1765478404.2692852,DROP,Switch1,1,HEDERA
1765478404.2700694,DROP,Switch1,1,HEDERA
1765478404.2701948,DROP,Switch1,1,HEDERA
1765478404.2703161,DROP,Switch1,1,HEDERA
1765478404.271107,DROP,Switch1,1,HEDERA
1765478404.2719116,DROP,Switch1,1,HEDERA
1765478404.272028,DROP,Switch1,1,HEDERA
1765478404.27209,DROP,Switch1,1,HEDERA
1765478404.2728903,BUFFER,Switch1,30,HEDERA
1765478404.2729,DROP,Switch1,1,HEDERA
1765478404.27366,DROP,Switch1,1,HEDERA
1765478404.2737603,DROP,Switch1,1,HEDERA
1765478404.273823,DROP,Switch1,1,HEDERA
1765478404.2746012,DROP,Switch1,1,HEDERA
1765478404.2753959,DROP,Switch1,1,HEDERA
1765478404.2755005,DROP,Switch1,1,HEDERA
1765478404.275572,DROP,Switch1,1,HEDERA
1765478404.2764466,DROP,Switch1,1,HEDERA
1765478404.276552,DROP,Switch1,1,HEDERA
1765478404.2766564,BUFFER,Switch2,0,HEDERA
1765478404.2773705,DROP,Switch1,1,HEDERA
1765478404.2774909,DROP,Switch1,1,HEDERA
1765478404.2776103,DROP,Switch1,1,HEDERA
1765478404.2783475,DROP,Switch1,1,HEDERA
1765478404.2789774,BUFFER,Switch1,29,HEDERA
1765478404.279036,DROP,Switch1,1,HEDERA
1765478404.2790906,DROP,Switch1,1,HEDERA
1765478404.2799096,DROP,Switch1,1,HEDERA
1765478404.279969,DROP,Switch1,1,HEDERA
1765478404.2807803,DROP,Switch1,1,HEDERA
1765478404.2808373,DROP,Switch1,1,HEDERA
1765478404.2816179,DROP,Switch1,1,HEDERA
1765478404.28174,DROP,Switch1,1,HEDERA
1765478404.281801,DROP,Switch1,1,HEDERA
1765478404.2825735,DROP,Switch1,1,HEDERA
1765478404.2834232,DROP,Switch1,1,HEDERA
1765478404.2835357,DROP,Switch1,1,HEDERA
1765478404.2836542,DROP,Switch1,1,HEDERA
1765478404.284467,BUFFER,Switch1,30,HEDERA
1765478404.2844782,DROP,Switch1,1,HEDERA
1765478404.284614,DROP,Switch1,1,HEDERA
1765478404.28473,DROP,Switch1,1,HEDERA
1765478404.2855077,DROP,Switch1,1,HEDERA
1765478404.2856164,DROP,Switch1,1,HEDERA
1765478404.2863674,DROP,Switch1,1,HEDERA
1765478404.287213,DROP,Switch1,1,HEDERA
1765478404.2872486,DROP,Switch1,1,HEDERA
1765478404.2879922,DROP,Switch1,1,HEDERA
1765478404.288027,DROP,Switch1,1,HEDERA
1765478404.288135,DROP,Switch1,1,HEDERA
1765478404.288872,DROP,Switch1,1,HEDERA
1765478404.2896338,DROP,Switch1,1,HEDERA
1765478404.289663,DROP,Switch1,1,HEDERA
1765478404.2903771,BUFFER,Switch1,29,HEDERA
1765478404.290466,DROP,Switch1,1,HEDERA
1765478404.2905676,DROP,Switch1,1,HEDERA
1765478404.291326,DROP,Switch1,1,HEDERA
1765478404.2914333,DROP,Switch1,1,HEDERA
1765478404.2922397,DROP,Switch1,1,HEDERA
1765478404.2923489,DROP,Switch1,1,HEDERA
1765478404.2931685,DROP,Switch1,1,HEDERA
1765478404.2932897,DROP,Switch1,1,HEDERA
1765478404.2934093,DROP,Switch1,1,HEDERA
1765478404.294252,DROP,Switch1,1,HEDERA
1765478404.2945342,BUFFER,Switch2,0,HEDERA
1765478404.294988,DROP,Switch1,1,HEDERA
1765478404.2950435,DROP,Switch1,1,HEDERA
1765478404.295097,DROP,Switch1,1,HEDERA
1765478404.2958987,BUFFER,Switch1,30,HEDERA
1765478404.2959104,DROP,Switch1,1,HEDERA
1765478404.2959669,DROP,Switch1,1,HEDERA
1765478404.2967296,DROP,Switch1,1,HEDERA
1765478404.2974672,DROP,Switch1,1,HEDERA
1765478404.2975516,DROP,Switch1,1,HEDERA
1765478404.2983227,DROP,Switch1,1,HEDERA
1765478404.2983828,DROP,Switch1,1,HEDERA
1765478404.2985075,DROP,Switch1,1,HEDERA
1765478404.2993107,DROP,Switch1,1,HEDERA
1765478404.3000932,DROP,Switch1,1,HEDERA
1765478404.3001652,DROP,Switch1,1,HEDERA
1765478404.3009477,DROP,Switch1,1,HEDERA
1765478404.301069,DROP,Switch1,1,HEDERA
1765478404.301872,BUFFER,Switch1,30,HEDERA
1765478404.3018851,DROP,Switch1,1,HEDERA
1765478404.3020246,DROP,Switch1,1,HEDERA
1765478404.302153,DROP,Switch1,1,HEDERA
1765478404.3029196,DROP,Switch1,1,HEDERA
1765478404.3036861,DROP,Switch1,1,HEDERA
1765478404.3037977,DROP,Switch1,1,HEDERA
1765478404.3039258,DROP,Switch1,1,HEDERA
1765478404.3047695,DROP,Switch1,1,HEDERA
1765478404.3048303,DROP,Switch1,1,HEDERA
1765478404.3049486,DROP,Switch1,1,HEDERA
1765478404.3057067,DROP,Switch1,1,HEDERA
1765478404.30583,DROP,Switch1,1,HEDERA
1765478404.3059008,DROP,Switch1,1,HEDERA
1765478404.3066816,DROP,Switch1,1,HEDERA
1765478404.3074675,BUFFER,Switch1,30,HEDERA
1765478404.3074796,DROP,Switch1,1,HEDERA
1765478404.307621,DROP,Switch1,1,HEDERA
1765478404.3076885,DROP,Switch1,1,HEDERA
1765478404.308477,DROP,Switch1,1,HEDERA
1765478404.3092642,DROP,Switch1,1,HEDERA
1765478404.309353,DROP,Switch1,1,HEDERA
1765478404.3094656,DROP,Switch1,1,HEDERA
1765478404.3102932,DROP,Switch1,1,HEDERA
1765478404.310443,DROP,Switch1,1,HEDERA
1765478404.3112612,DROP,Switch1,1,HEDERA
1765478404.3113146,DROP,Switch1,1,HEDERA
1765478404.312083,DROP,Switch1,1,HEDERA
1765478404.312214,BUFFER,Switch2,0,HEDERA
1765478404.3121886,DROP,Switch1,1,HEDERA
1765478404.3129735,DROP,Switch1,1,HEDERA
1765478404.3130386,BUFFER,Switch1,30,HEDERA
1765478404.313045,DROP,Switch1,1,HEDERA
1765478404.3138156,DROP,Switch1,1,HEDERA
1765478404.3138623,DROP,Switch1,1,HEDERA
1765478404.3146179,DROP,Switch1,1,HEDERA
1765478404.3147242,DROP,Switch1,1,HEDERA
1765478404.3154597,DROP,Switch1,1,HEDERA
1765478404.3162537,DROP,Switch1,1,HEDERA
1765478404.3163483,DROP,Switch1,1,HEDERA
1765478404.3164551,DROP,Switch1,1,HEDERA
1765478404.3172507,DROP,Switch1,1,HEDERA
1765478404.3180814,DROP,Switch1,1,HEDERA
1765478404.3182137,DROP,Switch1,1,HEDERA
1765478404.3183465,DROP,Switch1,1,HEDERA
1765478404.3191369,BUFFER,Switch1,30,HEDERA
1765478404.319159,DROP,Switch1,1,HEDERA
1765478404.3192809,DROP,Switch1,1,HEDERA
1765478404.319339,DROP,Switch1,1,HEDERA
1765478404.3201072,DROP,Switch1,1,HEDERA
1765478404.3202183,DROP,Switch1,1,HEDERA
1765478404.3209646,DROP,Switch1,1,HEDERA
1765478404.3210254,DROP,Switch1,1,HEDERA
1765478404.3217976,DROP,Switch1,1,HEDERA
1765478404.3225756,DROP,Switch1,1,HEDERA
1765478404.3226936,DROP,Switch1,1,HEDERA
1765478404.3228164,DROP,Switch1,1,HEDERA
1765478404.3236191,DROP,Switch1,1,HEDERA
1765478404.32374,DROP,Switch1,1,HEDERA
1765478404.3238554,DROP,Switch1,1,HEDERA
1765478404.3246336,BUFFER,Switch1,30,HEDERA
1765478404.3246439,DROP,Switch1,1,HEDERA
1765478404.324777,DROP,Switch1,1,HEDERA
1765478404.3255963,DROP,Switch1,1,HEDERA
1765478404.3256607,DROP,Switch1,1,HEDERA
1765478404.3278697,DROP,Switch1,1,HEDERA
1765478404.3298037,BUFFER,Switch2,0,HEDERA
1765478404.3306718,DROP,Switch1,1,HEDERA
1765478404.3335094,DROP,Switch1,1,HEDERA
1765478404.334908,BUFFER,Switch1,29,HEDERA
1765478404.3370826,DROP,Switch1,1,HEDERA
1765478404.3400223,DROP,Switch1,1,HEDERA
1765478404.34216,DROP,Switch1,1,HEDERA
1765478404.344039,BUFFER,Switch2,0,HEDERA
1765478404.344478,DROP,Switch1,1,HEDERA
1765478404.3466384,BUFFER,Switch1,29,HEDERA
1765478404.3474205,DROP,Switch1,1,HEDERA
1765478404.3510659,DROP,Switch1,1,HEDERA
1765478404.352584,DROP,Switch1,1,HEDERA
1765478404.3542252,DROP,Switch1,1,HEDERA
1765478404.356495,DROP,Switch1,1,HEDERA
1765478404.358059,BUFFER,Switch1,29,HEDERA
1765478404.358117,DROP,Switch1,1,HEDERA
1765478404.3592603,BUFFER,Switch2,0,HEDERA
1765478404.36172,DROP,Switch1,1,HEDERA
1765478404.3646257,DROP,Switch1,1,HEDERA
1765478404.3675294,DROP,Switch1,1,HEDERA
1765478404.3696942,BUFFER,Switch1,29,HEDERA
1765478404.3697915,DROP,Switch1,1,HEDERA
1765478404.3726497,DROP,Switch1,1,HEDERA
1765478404.3738055,BUFFER,Switch2,0,HEDERA
1765478404.3755732,DROP,Switch1,1,HEDERA
1765478404.3792472,DROP,Switch1,1,HEDERA
1765478404.3807523,BUFFER,Switch1,30,HEDERA
1765478404.380762,DROP,Switch1,1,HEDERA
1765478404.3842442,DROP,Switch1,1,HEDERA
1765478404.3871865,DROP,Switch1,1,HEDERA
1765478404.3884454,BUFFER,Switch2,0,HEDERA
1765478404.3893416,DROP,Switch1,1,HEDERA
1765478404.392341,BUFFER,Switch1,30,HEDERA
1765478404.3923516,DROP,Switch1,1,HEDERA
1765478404.3946178,DROP,Switch1,1,HEDERA
1765478404.3975203,DROP,Switch1,1,HEDERA
1765478404.3997507,DROP,Switch1,1,HEDERA
1765478404.4027658,DROP,Switch1,1,HEDERA
1765478404.4029481,BUFFER,Switch2,0,HEDERA
1765478404.4042425,BUFFER,Switch1,29,HEDERA
1765478404.4057884,DROP,Switch1,1,HEDERA
1765478404.4087505,DROP,Switch1,1,HEDERA
1765478404.4109914,DROP,Switch1,1,HEDERA
1765478404.413225,DROP,Switch1,1,HEDERA
1765478404.4153798,BUFFER,Switch1,30,HEDERA
1765478404.4153874,DROP,Switch1,1,HEDERA
1765478404.4179082,BUFFER,Switch2,0,HEDERA
1765478404.4190307,DROP,Switch1,1,HEDERA
1765478404.4219038,DROP,Switch1,1,HEDERA
1765478404.4241042,DROP,Switch1,1,HEDERA
1765478404.4275837,BUFFER,Switch1,29,HEDERA
1765478404.4276936,DROP,Switch1,1,HEDERA
1765478404.42987,DROP,Switch1,1,HEDERA
1765478404.4323297,BUFFER,Switch2,0,HEDERA
1765478404.4334633,DROP,Switch1,1,HEDERA
1765478404.4364023,DROP,Switch1,1,HEDERA
1765478404.438626,BUFFER,Switch1,30,HEDERA
1765478404.4386365,DROP,Switch1,1,HEDERA
1765478404.4415238,DROP,Switch1,1,HEDERA
1765478404.4437895,DROP,Switch1,1,HEDERA
1765478404.4467285,DROP,Switch1,1,HEDERA
1765478404.4471943,BUFFER,Switch2,0,HEDERA
1765478404.4489646,DROP,Switch1,1,HEDERA
1765478404.450367,BUFFER,Switch1,29,HEDERA
1765478404.4525597,DROP,Switch1,1,HEDERA
1765478404.4547582,DROP,Switch1,1,HEDERA
1765478404.4576478,DROP,Switch1,1,HEDERA
1765478404.4613264,DROP,Switch1,1,HEDERA
1765478404.461654,BUFFER,Switch2,0,HEDERA
1765478404.462095,BUFFER,Switch1,29,HEDERA
1765478404.4634993,DROP,Switch1,1,HEDERA
1765478404.4670029,DROP,Switch1,1,HEDERA
1765478404.4699118,DROP,Switch1,1,HEDERA
1765478404.4727182,DROP,Switch1,1,HEDERA
1765478404.4734223,BUFFER,Switch1,29,HEDERA
1765478404.4755273,DROP,Switch1,1,HEDERA
1765478404.4759343,BUFFER,Switch2,0,HEDERA
1765478404.4785101,DROP,Switch1,1,HEDERA
1765478404.481329,DROP,Switch1,1,HEDERA
1765478404.4842112,DROP,Switch1,1,HEDERA
1765478404.4849691,BUFFER,Switch1,29,HEDERA
1765478404.4870973,DROP,Switch1,1,HEDERA
1765478404.4899814,DROP,Switch1,1,HEDERA
1765478404.490244,BUFFER,Switch2,0,HEDERA
1765478404.4935358,DROP,Switch1,1,HEDERA
1765478404.4964511,BUFFER,Switch1,30,HEDERA
1765478404.496462,DROP,Switch1,1,HEDERA
1765478404.499335,DROP,Switch1,1,HEDERA
1765478404.5015635,DROP,Switch1,1,HEDERA
1765478404.5048976,BUFFER,Switch2,0,HEDERA
1765478404.505239,DROP,Switch1,1,HEDERA
1765478404.50664,DROP,Switch1,1,HEDERA
1765478404.5080225,BUFFER,Switch1,29,HEDERA
1765478404.510882,DROP,Switch1,1,HEDERA
1765478404.5124307,DROP,Switch1,1,HEDERA
1765478404.5146985,DROP,Switch1,1,HEDERA
1765478404.5176992,DROP,Switch1,1,HEDERA
1765478404.5194101,BUFFER,Switch2,0,HEDERA
1765478404.5198622,BUFFER,Switch1,29,HEDERA
1765478404.5206137,DROP,Switch1,1,HEDERA
1765478404.5227778,DROP,Switch1,1,HEDERA
1765478404.525046,DROP,Switch1,1,HEDERA
1765478404.5285609,DROP,Switch1,1,HEDERA
1765478404.5314772,BUFFER,Switch1,29,HEDERA
1765478404.5315235,DROP,Switch1,1,HEDERA
1765478404.533695,DROP,Switch1,1,HEDERA
1765478404.5339222,BUFFER,Switch2,0,HEDERA
1765478404.536549,DROP,Switch1,1,HEDERA
1765478404.5395005,DROP,Switch1,1,HEDERA
1765478404.5416672,DROP,Switch1,1,HEDERA
1765478404.5423973,BUFFER,Switch1,29,HEDERA
1765478404.5452373,DROP,Switch1,1,HEDERA
1765478404.5482,DROP,Switch1,1,HEDERA
1765478404.548731,BUFFER,Switch2,0,HEDERA
1765478404.5504634,DROP,Switch1,1,HEDERA
1765478404.5519497,DROP,Switch1,1,HEDERA
1765478404.5541801,BUFFER,Switch1,29,HEDERA
1765478404.5549946,DROP,Switch1,1,HEDERA
1765478404.557283,DROP,Switch1,1,HEDERA
1765478404.559558,DROP,Switch1,1,HEDERA
1765478404.5618503,DROP,Switch1,1,HEDERA
1765478404.5637395,BUFFER,Switch2,0,HEDERA
1765478404.5654912,BUFFER,Switch1,30,HEDERA
1765478404.5655012,DROP,Switch1,1,HEDERA
1765478404.5670085,DROP,Switch1,1,HEDERA
1765478404.570611,DROP,Switch1,1,HEDERA
1765478404.5728028,DROP,Switch1,1,HEDERA
1765478404.5764186,DROP,Switch1,1,HEDERA
1765478404.5771658,BUFFER,Switch1,29,HEDERA
1765478404.5783653,BUFFER,Switch2,0,HEDERA
1765478404.5786808,DROP,Switch1,1,HEDERA
1765478404.5820866,DROP,Switch1,1,HEDERA
1765478404.5843492,DROP,Switch1,1,HEDERA
1765478404.5873091,DROP,Switch1,1,HEDERA
1765478404.588719,BUFFER,Switch1,29,HEDERA
1765478404.58945,DROP,Switch1,1,HEDERA
1765478404.5926912,BUFFER,Switch2,0,HEDERA
1765478404.5930417,DROP,Switch1,1,HEDERA
1765478404.5960183,DROP,Switch1,1,HEDERA
1765478404.598214,DROP,Switch1,1,HEDERA
1765478404.600391,BUFFER,Switch1,29,HEDERA
1765478404.6005437,DROP,Switch1,1,HEDERA
1765478404.6041343,DROP,Switch1,1,HEDERA
1765478404.6069777,DROP,Switch1,1,HEDERA
1765478404.6074395,BUFFER,Switch2,0,HEDERA
1765478404.6099033,DROP,Switch1,1,HEDERA
1765478404.6120837,BUFFER,Switch1,29,HEDERA
1765478404.6128807,DROP,Switch1,1,HEDERA
1765478404.616423,DROP,Switch1,1,HEDERA
1765478404.6186574,DROP,Switch1,1,HEDERA
1765478404.620888,DROP,Switch1,1,HEDERA
1765478404.6219344,BUFFER,Switch2,0,HEDERA
1765478404.623778,BUFFER,Switch1,29,HEDERA
1765478404.623908,DROP,Switch1,1,HEDERA
1765478404.6274123,DROP,Switch1,1,HEDERA
1765478404.6296408,DROP,Switch1,1,HEDERA
1765478404.632436,DROP,Switch1,1,HEDERA
1765478404.635255,BUFFER,Switch1,29,HEDERA
1765478404.6353834,DROP,Switch1,1,HEDERA
1765478404.6364856,BUFFER,Switch2,0,HEDERA
1765478404.6376038,DROP,Switch1,1,HEDERA
1765478404.641167,DROP,Switch1,1,HEDERA
